iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
1310,0.183282566924,0.328139957559,0.327818955366,0.733333333333,0.546,0.550666666667,199.731412358
1320,0.183820134796,0.332351001345,0.328016945127,0.731333333333,0.548,0.551333333333,201.270045018
1330,0.182219134899,0.332673818952,0.327611650408,0.734333333333,0.55,0.553333333333,202.703906601
1340,0.182110895001,0.333302557111,0.328455221148,0.734,0.548,0.553333333333,203.984739564
1350,0.18076803419,0.333950306806,0.328708636107,0.739,0.538,0.553333333333,205.232740951
1360,0.181496603198,0.333194459958,0.328200857311,0.740666666667,0.542,0.552,206.564011406
1370,0.181483370585,0.336467084326,0.327967972346,0.736,0.534,0.556,207.827468384
1380,0.181052847973,0.338816838083,0.328381675288,0.735333333333,0.54,0.554666666667,209.174165986
1390,0.181385286889,0.334468192409,0.329006780718,0.734333333333,0.54,0.552666666667,210.40775869
1400,0.180275141232,0.333892069934,0.330045315515,0.734333333333,0.542,0.554,211.754074664
1410,0.181009981052,0.334233262811,0.328761050192,0.732333333333,0.542,0.553333333333,213.025534795
1420,0.179746109208,0.334621155731,0.328813841279,0.734333333333,0.536,0.554666666667,214.334182846
1430,0.179937848193,0.33674411743,0.32897307875,0.733333333333,0.538,0.553333333333,215.659310886
1440,0.179555765935,0.340166026752,0.330098657844,0.734,0.532,0.55,217.013377175
1450,0.181634554393,0.339541198518,0.330526823224,0.730333333333,0.542,0.550666666667,218.944933572
1460,0.181697034975,0.341783301578,0.330669892211,0.728666666667,0.532,0.552,220.394272476
1470,0.181459774703,0.344475087429,0.330133229138,0.731,0.526,0.550666666667,222.110685541
1480,0.180913976432,0.344235096998,0.330394113203,0.733,0.532,0.550666666667,224.132391007
1490,0.18019785084,0.343511027462,0.330664407917,0.730666666667,0.528,0.552666666667,225.729428362
1500,0.181555015944,0.343018533133,0.33045621654,0.732,0.53,0.550666666667,227.831733465
1510,0.183211257269,0.343531659533,0.329206322777,0.729666666667,0.524,0.553333333333,229.496345285
1520,0.183402865098,0.340990898322,0.330549699349,0.727666666667,0.542,0.548,231.270959587
1530,0.180614354971,0.339538201658,0.331710221358,0.731666666667,0.538,0.545333333333,233.033804221
1540,0.17980526767,0.340837914215,0.333568434172,0.732333333333,0.54,0.544,234.567041922
1550,0.180819606842,0.341341966991,0.333724660697,0.733,0.532,0.548,236.219796765
1560,0.179856244178,0.341422790777,0.334061170713,0.734,0.528,0.544666666667,237.609920703
1570,0.179683322612,0.341247149987,0.334362421339,0.733666666667,0.528,0.544,239.060376843
1580,0.178169607798,0.341262012769,0.33464642274,0.735,0.53,0.542666666667,240.74002786
1590,0.178178691361,0.341147876206,0.334812557614,0.736333333333,0.536,0.545333333333,242.430369637
1600,0.177943819284,0.341426429427,0.335466807685,0.737,0.532,0.546666666667,243.912912665
1610,0.17893772861,0.341252125792,0.334752430841,0.735666666667,0.536,0.546666666667,245.596406842
1620,0.178052168198,0.342127204336,0.333748548003,0.735333333333,0.528,0.548,247.15002932
1630,0.178174246377,0.342417826211,0.335387216342,0.736333333333,0.526,0.546,248.719079339
1640,0.178589736418,0.341792179588,0.335626652361,0.736,0.53,0.546,250.306468113
1650,0.178501734338,0.339361916661,0.337716516,0.737666666667,0.532,0.545333333333,252.870197445
1660,0.178998703806,0.339797035757,0.33566426048,0.737,0.532,0.546,254.492782237
1670,0.177927403579,0.342072334932,0.335300828163,0.74,0.532,0.543333333333,256.135647506
1680,0.178318308287,0.34141610074,0.335094771724,0.737333333333,0.536,0.540666666667,257.524149323
1690,0.179268850655,0.341127949272,0.334199129435,0.735333333333,0.542,0.545333333333,258.973626894
1700,0.178616549703,0.339571201165,0.334881953481,0.737333333333,0.54,0.544,260.567819015
1710,0.178215787398,0.339805632661,0.333575857236,0.736666666667,0.536,0.546666666667,261.992317249
1720,0.178233382809,0.339121636848,0.33285326939,0.736666666667,0.536,0.546666666667,263.673565106
1730,0.177583963134,0.33931049548,0.332903650677,0.737666666667,0.534,0.548666666667,265.094193318
1740,0.177532776918,0.339885160417,0.333141551396,0.739666666667,0.538,0.546666666667,266.553926682
1750,0.176955546161,0.339702114175,0.333928840316,0.741,0.538,0.544666666667,267.865227573
1760,0.177965706112,0.339743792621,0.334046449112,0.739333333333,0.536,0.544666666667,269.26189373
1770,0.177163352235,0.339799239029,0.333916103741,0.740666666667,0.53,0.544666666667,270.618849892
1780,0.177372780227,0.338128023925,0.334820683202,0.741333333333,0.528,0.543333333333,271.964779102
1790,0.176293103942,0.339258365904,0.333656239378,0.741666666667,0.528,0.542666666667,273.382257883
1800,0.17780174682,0.339756137364,0.333812017679,0.738666666667,0.534,0.543333333333,274.797783085
1810,0.176878060867,0.33935628059,0.333985668088,0.739666666667,0.532,0.542666666667,276.248538679
1820,0.176711648772,0.337572315449,0.333421818775,0.740333333333,0.536,0.544666666667,277.748930184
1830,0.176635656212,0.337540231145,0.332626976823,0.741,0.534,0.547333333333,279.585080834
1840,0.17657631432,0.338673347001,0.332798412155,0.741,0.534,0.547333333333,281.461287944
1850,0.177034023579,0.340909839158,0.331800429735,0.740666666667,0.53,0.546666666667,283.388270718
1860,0.183061865518,0.338285614121,0.331710096829,0.725666666667,0.524,0.548666666667,285.056519472
1870,0.184649526363,0.338820222972,0.331138077902,0.729,0.53,0.545333333333,286.555579225
1880,0.185212672588,0.338283034631,0.330999699702,0.729,0.53,0.55,288.138704494
1890,0.18358881219,0.338203612056,0.331357848976,0.728666666667,0.532,0.552666666667,289.648145671
1900,0.182290353973,0.337966683178,0.331443496936,0.733666666667,0.528,0.553333333333,291.048635232
1910,0.181704144834,0.336845257852,0.329618661583,0.733333333333,0.53,0.555333333333,292.434451817
1920,0.182432311591,0.337884472297,0.329973479515,0.732,0.526,0.551333333333,294.063409345
1930,0.184805383694,0.340163553378,0.329993961933,0.723666666667,0.524,0.548,296.030261718
1940,0.18610072689,0.340045066723,0.330446853263,0.726,0.524,0.552666666667,297.393574419
1950,0.185468884426,0.340123076172,0.33039066591,0.727,0.52,0.541333333333,298.86564713
1960,0.186692894143,0.34045974938,0.329273701402,0.722666666667,0.522,0.548,300.4474043
1970,0.187564006339,0.339910845343,0.328523687578,0.719666666667,0.522,0.55,302.462066609
1980,0.187860578908,0.338998421996,0.327180736339,0.719,0.522,0.553333333333,303.851376721
1990,0.188642335548,0.33916162181,0.328384296293,0.720666666667,0.528,0.551333333333,305.232509064
2000,0.188014729169,0.34170478575,0.327364466063,0.725666666667,0.522,0.547333333333,306.62339231
2010,0.187116689514,0.340919958234,0.328576546226,0.727666666667,0.52,0.548666666667,308.038060622
2020,0.185583873892,0.341303955679,0.326856000547,0.727333333333,0.52,0.549333333333,309.662492324
2030,0.186623496141,0.342019246764,0.329647044724,0.723666666667,0.526,0.547333333333,311.006129388
2040,0.184345873425,0.339000354377,0.330234022665,0.729666666667,0.528,0.546,313.0035445
2050,0.183882781477,0.340598069503,0.331057756171,0.730333333333,0.518,0.543333333333,314.857432616
2060,0.182831531974,0.340706625931,0.330393522232,0.733,0.52,0.543333333333,316.628982427
2070,0.183674639483,0.340431754571,0.329468275217,0.732333333333,0.524,0.545333333333,318.317511265
2080,0.184600078441,0.338783737364,0.328384833888,0.732,0.526,0.546,319.690017439
2090,0.183505208392,0.340501710722,0.330297255715,0.733666666667,0.526,0.548,321.202989674
2100,0.182845240514,0.342746605987,0.330420231633,0.733333333333,0.518,0.545333333333,322.509170567
2110,0.18212158666,0.343524195818,0.329863859264,0.733,0.52,0.546666666667,324.06229803
2120,0.182340415595,0.346022078204,0.329353207435,0.734333333333,0.526,0.551333333333,325.816961728
2130,0.181453839527,0.346315466396,0.330023242037,0.736333333333,0.524,0.549333333333,327.191022075
2140,0.180524802013,0.347106827961,0.33236200682,0.734666666667,0.52,0.548,329.048764411
2150,0.181611160456,0.346771340399,0.333103872472,0.733333333333,0.524,0.547333333333,330.923417746
2160,0.181521264243,0.346935168466,0.332250585501,0.736333333333,0.524,0.544666666667,332.353117356
2170,0.179532709812,0.346809229208,0.332343008886,0.735,0.516,0.542666666667,333.745431515
2180,0.17995136934,0.346167767066,0.332336327665,0.736666666667,0.524,0.543333333333,335.062960548
2190,0.179875090396,0.34871763975,0.332448516192,0.737666666667,0.518,0.543333333333,336.423922238
2200,0.180479357808,0.347371553124,0.333397199465,0.735666666667,0.522,0.542,338.390176488
2210,0.17973336762,0.349405802203,0.33333999928,0.737666666667,0.518,0.542,339.82500992
2220,0.179282850189,0.348655019575,0.333164760619,0.736666666667,0.518,0.54,341.201061771
2230,0.179759435777,0.349407249259,0.333712375138,0.736666666667,0.516,0.543333333333,342.613269643
2240,0.179469058683,0.346790506074,0.333231998254,0.736,0.518,0.544,344.01229629
2250,0.179435912095,0.345861655788,0.333544647384,0.736,0.522,0.545333333333,345.625341928
2260,0.178359687583,0.34570843835,0.334005099857,0.738333333333,0.524,0.547333333333,346.870888004
2270,0.179402945487,0.347825000239,0.335413911657,0.735333333333,0.516,0.546666666667,348.182011512
2280,0.178375643504,0.348330483996,0.335127046184,0.735,0.508,0.548,349.58262038
2290,0.177963401637,0.348848185187,0.334670169046,0.739666666667,0.508,0.546,351.143517516
2300,0.178063494076,0.351785140746,0.334802439283,0.739,0.5,0.541333333333,352.459712429
2310,0.177800492779,0.34999778007,0.333869845659,0.739333333333,0.504,0.544,353.894762752
2320,0.177919579743,0.350773372823,0.332556053593,0.739,0.504,0.544666666667,356.021700331
2330,0.178021532836,0.348808462986,0.33252034514,0.738666666667,0.506,0.546666666667,357.467395976
2340,0.179015213696,0.348146441826,0.332156424998,0.736666666667,0.512,0.546666666667,359.129262909
2350,0.179132991258,0.347218259402,0.33351489046,0.738333333333,0.512,0.544,360.625376295
2360,0.178547857402,0.345364389707,0.3315405388,0.736333333333,0.516,0.548,362.039037991
2370,0.179791742474,0.34978356222,0.332803867642,0.736,0.512,0.546,363.568547498
2380,0.180486160536,0.350048777493,0.331663593817,0.736,0.512,0.545333333333,364.990814029
2390,0.182462109082,0.348369872524,0.331969882643,0.732666666667,0.518,0.546,366.591967922
2400,0.18247941694,0.344901927723,0.331448022221,0.729333333333,0.524,0.546,368.404687871
2410,0.182050036389,0.345148794758,0.332418503114,0.732,0.526,0.544,370.197180677
2420,0.181198960236,0.348101047099,0.332750634564,0.732666666667,0.522,0.542,371.983249787
2430,0.179994313432,0.348612086873,0.33143187067,0.736,0.526,0.544,373.957242103
2440,0.18195267881,0.345786509188,0.332534666445,0.731,0.524,0.542666666667,375.473230633
2450,0.185469029186,0.346600750523,0.332783977936,0.724666666667,0.512,0.544666666667,377.598258485
2460,0.186730719957,0.350652919572,0.333858860866,0.727,0.508,0.540666666667,379.099424309
2470,0.184362323643,0.348849362403,0.33468444527,0.728,0.516,0.542,380.451815534
2480,0.185760796582,0.348645995231,0.336797762818,0.729333333333,0.526,0.544,382.131873466
2490,0.186094011533,0.347548578894,0.334629703589,0.727333333333,0.518,0.541333333333,383.868130859
2500,0.188301869055,0.349661859351,0.3352230446,0.721,0.522,0.542,385.307707004
2510,0.186946961172,0.349327825967,0.334360313798,0.726333333333,0.526,0.543333333333,386.973391022
2520,0.186183960854,0.350015644337,0.332935971567,0.728333333333,0.516,0.546,388.981161484
2530,0.184960628248,0.347752306762,0.334484514867,0.729333333333,0.516,0.544,390.584946094
2540,0.183355237425,0.349816643316,0.334484210313,0.729,0.52,0.538666666667,392.075582349
2550,0.183459835855,0.348134779208,0.334014611083,0.731333333333,0.522,0.538,393.668792349
2560,0.18686442823,0.346458076155,0.331762451947,0.723333333333,0.522,0.545333333333,395.195979685
2570,0.184053463565,0.347127497171,0.329103554273,0.73,0.524,0.549333333333,396.472430627
2580,0.184352800309,0.349188716258,0.328733359929,0.731333333333,0.528,0.550666666667,397.944269862
2590,0.185625328932,0.34982774264,0.330506064944,0.724,0.522,0.548,399.317402604
2600,0.183076523443,0.348260986376,0.331051863401,0.729,0.522,0.552666666667,400.561274018
2610,0.183738372727,0.35003716577,0.331622913762,0.727333333333,0.52,0.549333333333,401.826957562
2620,0.182117200775,0.349830411442,0.331854130002,0.727,0.524,0.548,403.056976933
2630,0.181145788341,0.346667432299,0.331727887069,0.729,0.53,0.549333333333,404.437007843
2640,0.18145543335,0.34537898418,0.331534995893,0.727,0.53,0.548666666667,406.067118159
2650,0.1811783365,0.347430415486,0.331497727538,0.728666666667,0.526,0.548,407.486317037
2660,0.182599586607,0.345257767345,0.333256354802,0.726333333333,0.528,0.544,409.859046817
2670,0.181440180474,0.345466961848,0.329964209311,0.727333333333,0.528,0.546,411.290238182
2680,0.180937656972,0.343504427062,0.330022049698,0.728,0.53,0.545333333333,412.682994022
2690,0.181276793661,0.342055024866,0.331247998492,0.730666666667,0.53,0.545333333333,414.208960619
2700,0.180925919798,0.341631330681,0.33065750121,0.731666666667,0.532,0.547333333333,415.768413015
2710,0.181816851194,0.344111168313,0.331216951679,0.729666666667,0.528,0.549333333333,417.34255735
2720,0.180518592549,0.345721411163,0.331625303132,0.733,0.522,0.547333333333,418.80369358
2730,0.181623037866,0.34562235146,0.332098043686,0.730666666667,0.52,0.546,420.258096776
2740,0.180404961308,0.345955143015,0.332194338476,0.731666666667,0.522,0.544666666667,421.768588819
2750,0.180012496207,0.346450078257,0.334209969574,0.734,0.524,0.543333333333,423.276730244
2760,0.183867371504,0.347804928869,0.334367478484,0.727333333333,0.516,0.544666666667,424.854920798
2770,0.182182663735,0.349806634361,0.333913452811,0.727,0.514,0.541333333333,426.616095899
2780,0.184169857655,0.347636312539,0.334859635798,0.724,0.512,0.54,427.981501241
2790,0.18346722694,0.346101100451,0.334073240445,0.724666666667,0.528,0.540666666667,429.389033163
2800,0.183133571268,0.345530478717,0.332684857239,0.726,0.516,0.543333333333,430.807431646
2810,0.183994526109,0.343456385346,0.332569923886,0.724,0.518,0.543333333333,432.31745396
2820,0.193520244904,0.338590338626,0.333282151652,0.713666666667,0.528,0.540666666667,433.735465283
2830,0.216522473404,0.340202605934,0.345092776498,0.684,0.522,0.531333333333,435.118234758
2840,0.21150356624,0.333215259309,0.345151259873,0.693333333333,0.524,0.523333333333,436.516921653
2850,0.204814183564,0.333632438071,0.343579417016,0.696333333333,0.53,0.526666666667,438.305917769
2860,0.202441978819,0.337297158606,0.342955433055,0.703333333333,0.526,0.533333333333,439.645834933
2870,0.201665009161,0.339465420983,0.343835938857,0.703,0.528,0.529333333333,441.311840134
2880,0.198416626213,0.33926367056,0.34418081191,0.707333333333,0.518,0.528666666667,442.983582811
2890,0.195995644772,0.334562461109,0.342160153317,0.703333333333,0.534,0.532666666667,445.462986679
2900,0.193408546862,0.339791328666,0.341936481786,0.709666666667,0.526,0.531333333333,446.824150641
2910,0.193584092871,0.340071232116,0.341955835113,0.708666666667,0.526,0.530666666667,448.25646793
2920,0.192595094083,0.340187986946,0.339563344647,0.710333333333,0.526,0.534,449.636716912
2930,0.190377616584,0.338855225177,0.339049774464,0.713,0.53,0.534,451.040328644
2940,0.189603319201,0.338189769862,0.339585725846,0.714,0.528,0.532,452.4359068
2950,0.188474271348,0.338520441198,0.339344288627,0.716666666667,0.522,0.530666666667,453.832997252
2960,0.187740069828,0.336466428339,0.338825769178,0.717,0.526,0.534666666667,455.213931666
2970,0.187524807906,0.336059526691,0.339085536917,0.715,0.532,0.532,456.59321196
2980,0.188084249497,0.336555832701,0.338719313643,0.717,0.53,0.529333333333,458.00386724
2990,0.190769929698,0.341866894489,0.342263775245,0.711333333333,0.532,0.530666666667,459.371043642
3000,0.187769569678,0.341998679861,0.341202354897,0.716333333333,0.52,0.531333333333,460.770736759
3010,0.187229137637,0.340109263457,0.341745783366,0.718,0.526,0.528666666667,462.286026821
3020,0.186513676224,0.338937377271,0.342308880957,0.717666666667,0.528,0.53,463.692064228
3030,0.185950136056,0.340436531436,0.342644925523,0.720333333333,0.53,0.526666666667,465.048969428
3040,0.186007862194,0.340235816046,0.343747821508,0.721666666667,0.522,0.527333333333,466.40741576
3050,0.186018704484,0.341283559524,0.343462734163,0.720666666667,0.52,0.529333333333,467.844481292
3060,0.184831850114,0.343488566481,0.343383207613,0.724,0.518,0.529333333333,469.253598992
3070,0.18459076543,0.346217384552,0.343683296099,0.723666666667,0.508,0.53,470.655514329
3080,0.186760207172,0.342919632385,0.344767388993,0.721,0.516,0.525333333333,472.267648169
3090,0.188641930568,0.343513600338,0.345456584637,0.718333333333,0.518,0.526666666667,473.881914942
3100,0.187435878937,0.345559585125,0.344969178802,0.72,0.516,0.529333333333,475.422652492
3110,0.187957063708,0.345916421582,0.344570996748,0.718333333333,0.516,0.527333333333,477.045915997
3120,0.185933367547,0.347704112448,0.344566958678,0.721,0.514,0.528,478.576961899
3130,0.187656169221,0.347195746286,0.343922118291,0.721,0.518,0.53,480.03422139
3140,0.187560424926,0.349227190865,0.34251109359,0.718,0.51,0.524666666667,481.42675876
3150,0.187168580108,0.348552736182,0.342519454431,0.717666666667,0.514,0.524666666667,482.957565255
3160,0.187099202879,0.346557253002,0.342574409594,0.713,0.512,0.526666666667,484.511482053
3170,0.18669302394,0.345322029894,0.343099862472,0.717333333333,0.516,0.523333333333,486.008787337
3180,0.187230551578,0.345058912581,0.344111322697,0.717666666667,0.518,0.518,487.785916995
3190,0.185040084758,0.343006107735,0.34357588317,0.72,0.522,0.521333333333,489.664999756
3200,0.185509745968,0.339556157047,0.343456855755,0.720666666667,0.53,0.522,491.235952786
3210,0.185433522249,0.337842776792,0.343031253071,0.721333333333,0.536,0.524,492.772872856
3220,0.184585286564,0.342077083778,0.341887078594,0.722,0.524,0.523333333333,494.282525789
3230,0.18347857886,0.343706548658,0.342432777013,0.725333333333,0.524,0.525333333333,496.039949385
3240,0.183469744955,0.340024125591,0.341034045586,0.727666666667,0.524,0.528,497.586670138
3250,0.18310669198,0.339832138084,0.341275408478,0.727333333333,0.524,0.529333333333,499.260848369
3260,0.183836562372,0.338433221384,0.341694519315,0.726,0.528,0.526666666667,500.701785108
3270,0.18409729609,0.339054497282,0.341148779028,0.724333333333,0.524,0.526,502.212277939
3280,0.183925887826,0.339417205095,0.341181007243,0.724666666667,0.522,0.527333333333,503.65265764
3290,0.18232014055,0.33902892834,0.340771394781,0.726,0.526,0.524666666667,505.075815827
3300,0.182165357137,0.338835987573,0.340708692657,0.727333333333,0.528,0.525333333333,506.589125448
3310,0.181460313554,0.336236598152,0.340578642455,0.728333333333,0.526,0.524666666667,508.308690311
3320,0.182410242614,0.336848195925,0.340281467393,0.727666666667,0.532,0.526666666667,509.975929685
3330,0.18177998249,0.338767682131,0.34017021785,0.728666666667,0.532,0.526,511.66256776
3340,0.183742302593,0.339266010105,0.340190562108,0.726666666667,0.53,0.526,513.749106751
3350,0.181984736924,0.341441417622,0.340094901495,0.727,0.526,0.526666666667,515.661620003
3360,0.183085045588,0.341310909361,0.339109913767,0.726666666667,0.526,0.527333333333,517.344663018
3370,0.180986203255,0.343159061871,0.33888673282,0.730666666667,0.524,0.530666666667,519.328009204
3380,0.181116758897,0.343615937307,0.339004323015,0.730666666667,0.524,0.529333333333,520.855915946
3390,0.181535887416,0.343112515443,0.339839199924,0.73,0.522,0.526666666667,522.527192452
3400,0.182553163266,0.341345659591,0.339881545909,0.73,0.524,0.528,523.954558831
3410,0.182339118087,0.343214177355,0.339877966728,0.727666666667,0.522,0.526666666667,525.360499844
3420,0.181235407762,0.343371600004,0.339806614625,0.726666666667,0.52,0.528666666667,527.049522904
3430,0.181307077665,0.343532972698,0.340516560076,0.728333333333,0.524,0.530666666667,528.576249599
3440,0.182466985164,0.34338591694,0.341603107649,0.728,0.526,0.529333333333,530.220498769
3450,0.184015231295,0.344317128468,0.343155090063,0.726,0.53,0.524666666667,532.134164418
3460,0.188711895586,0.345194027953,0.342608073182,0.719,0.53,0.521333333333,533.961511913
3470,0.187113635499,0.34684932897,0.342891608944,0.717333333333,0.524,0.528666666667,535.644475916
3480,0.187942849038,0.345770340633,0.341822418454,0.717666666667,0.53,0.530666666667,537.165128936
3490,0.186671419663,0.34702850023,0.340880712379,0.720333333333,0.524,0.532,538.622435835
3500,0.18538902152,0.343949980514,0.339009027556,0.723333333333,0.532,0.532666666667,540.128481064
3510,0.184630073994,0.341805420519,0.338596500606,0.725666666667,0.538,0.535333333333,541.518888656
3520,0.183960434947,0.341605011209,0.337809535576,0.726,0.538,0.534,543.119319984
3530,0.184699451694,0.342021146607,0.339676560124,0.727,0.538,0.533333333333,544.646440162
3540,0.185741916439,0.34063749119,0.337973217652,0.721,0.53,0.532,546.207764359
3550,0.187432180981,0.340521178198,0.336729908637,0.722333333333,0.53,0.53,548.039943455
3560,0.184901263172,0.338865102329,0.337451597583,0.724333333333,0.532,0.529333333333,549.73279703
3570,0.183570437418,0.337900845774,0.335547213952,0.727666666667,0.534,0.538,551.409591359
3580,0.184188308355,0.337984379669,0.333847757135,0.726,0.534,0.540666666667,553.142933201
3590,0.183614284652,0.337955156361,0.333021751822,0.725666666667,0.532,0.544,554.604222714
3600,0.182954076687,0.338549717421,0.33291506547,0.725,0.534,0.541333333333,556.185609315
3610,0.182832719128,0.337855526821,0.332834881238,0.725333333333,0.54,0.540666666667,557.88457528
3620,0.182061851348,0.336900407139,0.332947986969,0.727,0.538,0.54,560.200183523
3630,0.183183487763,0.335739663573,0.331694867058,0.727666666667,0.548,0.539333333333,561.62349341
3640,0.184655427437,0.338019377405,0.333156095071,0.725666666667,0.546,0.543333333333,562.935227681
3650,0.184557553135,0.336857292291,0.332530145903,0.725666666667,0.546,0.542666666667,564.292709276
3660,0.184101279525,0.332971683824,0.332725544759,0.725333333333,0.548,0.54,565.570712808
3670,0.183137176097,0.332433547248,0.334951587024,0.724333333333,0.552,0.538,567.310744225
3680,0.182694310675,0.332357129338,0.337108190297,0.724666666667,0.552,0.536666666667,568.904578025
3690,0.18231717943,0.332366457335,0.335788503436,0.727333333333,0.554,0.536666666667,570.41567925
3700,0.18306963294,0.332627765806,0.336141887073,0.726666666667,0.546,0.535333333333,571.87480422
3710,0.185329519209,0.33520815725,0.338125618067,0.723666666667,0.552,0.530666666667,573.269027316
3720,0.186711312802,0.338518496735,0.336912076374,0.720666666667,0.538,0.536,574.717077137
3730,0.183733096753,0.335802395693,0.339352841463,0.726666666667,0.546,0.534,576.180748474
3740,0.18179226171,0.33525324218,0.338890068399,0.731333333333,0.548,0.534666666667,577.548358655
3750,0.181451119833,0.336318182105,0.340462320829,0.731,0.552,0.531333333333,578.893306132
3760,0.18172164645,0.335367692046,0.338874580969,0.730333333333,0.55,0.534666666667,580.241724229
3770,0.181444148078,0.338509408536,0.33885967144,0.729333333333,0.55,0.532,581.630935181
3780,0.18107944983,0.340082743671,0.339433854379,0.729,0.548,0.531333333333,583.044637965
3790,0.181310815399,0.338597915236,0.339457851676,0.728666666667,0.554,0.533333333333,584.570602191
3800,0.180388030497,0.337032662584,0.339868755581,0.728333333333,0.55,0.529333333333,586.03773308
3810,0.179996143617,0.337808045725,0.339260802105,0.730333333333,0.55,0.531333333333,587.955868451
3820,0.179410402697,0.338143330689,0.340085815769,0.731333333333,0.548,0.531333333333,590.156582563
3830,0.179309735656,0.338305956894,0.340106416236,0.730666666667,0.554,0.531333333333,591.781726169
3840,0.180598401569,0.338502163156,0.341972733963,0.729333333333,0.55,0.53,593.210367807
3850,0.179565240123,0.338588548892,0.342321275628,0.732,0.55,0.531333333333,594.571402585
3860,0.178053202658,0.3389510205,0.342639397777,0.733,0.552,0.532,595.969632394
3870,0.179415091051,0.338562976395,0.343279476196,0.731333333333,0.554,0.531333333333,597.460024106
3880,0.179794875121,0.339269655398,0.345523183106,0.730333333333,0.552,0.524666666667,598.857089669
3890,0.180019075946,0.336674741527,0.344959530216,0.731666666667,0.56,0.522666666667,600.19550797
3900,0.179675650178,0.336213326748,0.346883648602,0.733333333333,0.558,0.522,602.174137912
3910,0.178803733336,0.337213996114,0.345902607206,0.735333333333,0.554,0.522666666667,603.743960278
3920,0.179282984897,0.337842784325,0.345333433618,0.732666666667,0.552,0.522,605.254084121
3930,0.17833068984,0.340066946404,0.344389691315,0.732666666667,0.548,0.522666666667,607.161552048
3940,0.177765902776,0.340165252363,0.344431557099,0.734,0.542,0.522,608.802903048
3950,0.177503425103,0.340281562211,0.344699184985,0.733,0.544,0.522,610.33175478
3960,0.178199168358,0.340372921693,0.344585979121,0.733666666667,0.544,0.522666666667,611.996325118
3970,0.17795919998,0.339823850694,0.344036002448,0.734666666667,0.54,0.524,613.586565839
3980,0.177457171309,0.338612702999,0.345072785505,0.736333333333,0.55,0.521333333333,615.150818628
3990,0.176512672489,0.338805659032,0.343978784749,0.739,0.552,0.527333333333,616.569024321
4000,0.177782985233,0.339017262386,0.343993288805,0.738666666667,0.548,0.527333333333,618.027520751
4010,0.179064375281,0.339510346513,0.342758131132,0.734333333333,0.544,0.526666666667,619.533045289
4020,0.180220481386,0.339581383017,0.343539156083,0.732333333333,0.544,0.526666666667,621.504232273
4030,0.179369022328,0.342985337495,0.344494864341,0.732666666667,0.542,0.526,623.366787248
4040,0.181192348604,0.344044266309,0.343723582622,0.728666666667,0.54,0.526666666667,625.063144623
4050,0.178315632211,0.341714135906,0.344308400204,0.73,0.542,0.528,626.844551612
4060,0.17825096225,0.342080437031,0.344785042805,0.729333333333,0.542,0.525333333333,628.484041871
4070,0.178547161339,0.340956205693,0.344754945929,0.73,0.54,0.527333333333,630.123765612
4080,0.177964726945,0.341410037476,0.345299204296,0.73,0.542,0.525333333333,631.692044472
4090,0.1779076385,0.339627295814,0.345228484482,0.730666666667,0.544,0.527333333333,633.1287904
4100,0.178889697221,0.339519479066,0.344501657274,0.73,0.542,0.526,634.610732142
4110,0.178680090854,0.340134523079,0.344518168092,0.733,0.544,0.526,635.994748036
4120,0.179167241864,0.339710060791,0.344347909392,0.733666666667,0.54,0.527333333333,637.388578836
4130,0.178196509121,0.338084213476,0.343730871418,0.732666666667,0.544,0.525333333333,639.532656943
4140,0.178566892527,0.338354138081,0.34341428948,0.733666666667,0.546,0.524,640.981903009
4150,0.177283358489,0.339698225255,0.345171008061,0.735333333333,0.542,0.526,642.425491795
4160,0.177966400086,0.337535517521,0.345789675234,0.733333333333,0.546,0.528,643.808884281
4170,0.178563016714,0.335712745856,0.34742611143,0.733,0.546,0.526666666667,645.563561413
4180,0.178476691733,0.339970572874,0.34504080073,0.730333333333,0.542,0.528666666667,647.498857465
4190,0.178343965985,0.339559967431,0.344332693143,0.731666666667,0.542,0.53,649.11856542
4200,0.176507304862,0.340085572421,0.345126294693,0.735333333333,0.542,0.527333333333,650.71652801
4210,0.177364914996,0.341774427354,0.345884626818,0.735,0.54,0.526,652.378377956
4220,0.177641001843,0.338790670045,0.345598102955,0.734333333333,0.544,0.525333333333,654.376773215
4230,0.177397097324,0.339165274478,0.344612992794,0.734,0.544,0.529333333333,656.151150083
4240,0.17791338555,0.335957041834,0.34296922477,0.733333333333,0.546,0.528666666667,657.653254969
4250,0.17796878578,0.335644599576,0.343224916274,0.732,0.546,0.531333333333,659.075264316
4260,0.17758663804,0.335812657002,0.343183091796,0.734666666667,0.544,0.530666666667,660.471294027
4270,0.177267202717,0.334825567915,0.343263147576,0.735333333333,0.546,0.531333333333,661.656814474
4280,0.176921435384,0.334572454983,0.343682785341,0.737,0.548,0.530666666667,663.004369358
4290,0.176765018831,0.336740003546,0.344031626575,0.735333333333,0.546,0.531333333333,664.381007876
4300,0.177342734132,0.337030761039,0.344899749931,0.736333333333,0.548,0.527333333333,665.728802172
4310,0.176390312812,0.340242736798,0.345568980822,0.735,0.544,0.526,667.049307599
4320,0.176653808172,0.343706881373,0.346267579083,0.733333333333,0.538,0.525333333333,668.423106022
4330,0.180268259076,0.343395504053,0.345768710387,0.73,0.538,0.526,669.68142483
